数据量:1019
试验力		变形		扩展变形		位置		位移		应力		应变		时间
5.558		1.1156		0.0000		875.874		2.390		13.895		5.578227		13.400
5.568		1.1194		0.0000		875.871		2.393		13.920		5.596817		13.440
5.578		1.1228		0.0000		875.867		2.397		13.945		5.614029		13.480
5.586		1.1258		0.0000		875.864		2.400		13.965		5.629176		13.520
5.588		1.1290		0.0000		875.861		2.403		13.970		5.645012		13.560
5.590		1.1323		0.0000		875.858		2.406		13.975		5.661535		13.600
5.592		1.1355		0.0000		875.854		2.409		13.980		5.677371		13.640
5.594		1.1386		0.0000		875.851		2.413		13.985		5.693207		13.680
5.596		1.1418		0.0000		875.848		2.416		13.990		5.709043		13.720
5.598		1.1451		0.0000		875.845		2.419		13.995		5.725566		13.760
5.600		1.1488		0.0000		875.841		2.423		14.000		5.744156		13.800
5.606		1.1527		0.0000		875.837		2.427		14.015		5.763433		13.840
5.614		1.1561		0.0000		875.834		2.430		14.035		5.780645		13.880
5.622		1.1593		0.0000		875.831		2.433		14.055		5.796481		13.920
5.624		1.1625		0.0000		875.828		2.436		14.060		5.812317		13.960
5.626		1.1656		0.0000		875.824		2.440		14.065		5.828153		14.000
5.628		1.1689		0.0000		875.821		2.443		14.070		5.844676		14.040
5.630		1.1721		0.0000		875.818		2.446		14.075		5.860512		14.080
5.632		1.1753		0.0000		875.815		2.449		14.080		5.876348		14.120
5.634		1.1784		0.0000		875.812		2.452		14.085		5.892182		14.160
5.636		1.1820		0.0000		875.808		2.456		14.090		5.910084		14.200
5.640		1.1859		0.0000		875.804		2.460		14.100		5.929361		14.240
5.650		1.1896		0.0000		875.800		2.464		14.125		5.947951		14.280
5.658		1.1926		0.0000		875.797		2.467		14.145		5.963099		14.320
5.662		1.1958		0.0000		875.794		2.470		14.155		5.978933		14.360
5.664		1.1991		0.0000		875.791		2.473		14.160		5.995459		14.400
5.664		1.2023		0.0000		875.788		2.476		14.160		6.011294		14.440
5.666		1.2054		0.0000		875.785		2.479		14.165		6.027129		14.480
5.668		1.2086		0.0000		875.781		2.483		14.170		6.042964		14.520
5.670		1.2119		0.0000		875.778		2.486		14.175		6.059488		14.560
5.672		1.2152		0.0000		875.775		2.489		14.180		6.076013		14.600
5.676		1.2191		0.0000		875.771		2.493		14.190		6.095290		14.640
5.684		1.2229		0.0000		875.767		2.497		14.210		6.114569		14.680
5.692		1.2261		0.0000		875.764		2.500		14.230		6.130404		14.720
5.698		1.2292		0.0000		875.761		2.503		14.245		6.146239		14.760
5.698		1.2324		0.0000		875.758		2.506		14.245		6.162075		14.800
5.700		1.2357		0.0000		875.754		2.510		14.250		6.178599		14.840
5.700		1.2389		0.0000		875.751		2.513		14.250		6.194434		14.880
5.700		1.2421		0.0000		875.748		2.516		14.250		6.210270		14.920
5.702		1.2452		0.0000		875.745		2.519		14.255		6.226106		14.960
5.702		1.2485		0.0000		875.741		2.523		14.255		6.242629		15.000
5.704		1.2522		0.0000		875.738		2.526		14.260		6.261219		15.040
5.710		1.2561		0.0000		875.734		2.530		14.275		6.280498		15.080
5.720		1.2595		0.0000		875.730		2.534		14.300		6.297710		15.120
5.726		1.2626		0.0000		875.727		2.537		14.315		6.312857		15.160
5.728		1.2659		0.0000		875.724		2.540		14.320		6.329380		15.200
5.728		1.2690		0.0000		875.721		2.543		14.320		6.345216		15.240
5.730		1.2723		0.0000		875.718		2.546		14.325		6.361740		15.280
5.732		1.2755		0.0000		875.714		2.550		14.330		6.377575		15.320
5.732		1.2787		0.0000		875.711		2.553		14.330		6.393411		15.360
5.734		1.2818		0.0000		875.708		2.556		14.335		6.409247		15.400
5.736		1.2854		0.0000		875.705		2.559		14.340		6.427147		15.440
5.740		1.2893		0.0000		875.701		2.563		14.350		6.446426		15.480
5.750		1.2929		0.0000		875.697		2.567		14.375		6.464326		15.520
5.758		1.2960		0.0000		875.694		2.570		14.395		6.480162		15.560
5.762		1.2993		0.0000		875.691		2.573		14.405		6.496686		15.600
5.762		1.3025		0.0000		875.688		2.577		14.405		6.512522		15.640
5.762		1.3057		0.0000		875.684		2.580		14.405		6.528358		15.680
5.764		1.3088		0.0000		875.681		2.583		14.410		6.544193		15.720
